unit,nstr24,geo\time	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 
THS_T,19,UK911	: 	: 	: 	: 	51 	117 	155 	: 	11 
THS_T,19,UK912	: 	: 	: 	: 	11 	14 	: 	: 	9 
THS_T,19,UK913	: 	: 	: 	: 	: 	: 	: 	: 	19 
THS_T,19,UK921	: 	: 	: 	: 	210 	56 	447 	234 	41 
THS_T,19,UK922	: 	: 	: 	: 	22 	111 	440 	66 	97 
THS_T,19,UK923	: 	: 	: 	: 	: 	21 	24 	1 	35 
THS_T,19,UK924	: 	: 	: 	: 	1 	18 	24 	: 	1 
THS_T,19,UKA11	: 	: 	: 	: 	49 	21 	3 	: 	54 
THS_T,19,UKA12	: 	: 	: 	: 	190 	243 	41 	51 	82 
THS_T,19,UKA13	: 	: 	: 	: 	35 	83 	75 	13 	12 
THS_T,19,UKA14	: 	: 	: 	: 	12 	77 	112 	48 	45 
THS_T,19,UKA15	: 	: 	: 	: 	119 	238 	129 	143 	48 
THS_T,19,UKA21	: 	: 	: 	: 	32 	59 	28 	12 	37 
THS_T,19,UKA22	: 	: 	: 	: 	297 	317 	626 	451 	323 
THS_T,19,UKA31	: 	: 	: 	: 	: 	: 	11 	41 	23 
THS_T,19,UKA4	: 	: 	: 	: 	253 	355 	198 	30 	123 
THS_T,19,UKB	: 	: 	: 	: 	38 	244 	89 	50 	100 
THS_T,19,UKC11	46 	1 	18 	43 	: 	: 	: 	: 	: 
THS_T,19,UKC12	7 	3 	77 	24 	: 	: 	: 	: 	: 
THS_T,19,UKC13	4 	41 	1 	1 	: 	: 	: 	: 	: 
THS_T,19,UKC14	115 	181 	108 	61 	: 	: 	: 	: 	: 
THS_T,19,UKC21	37 	35 	33 	53 	: 	: 	: 	: 	: 
THS_T,19,UKC22	91 	68 	299 	156 	: 	: 	: 	: 	: 
THS_T,19,UKC23	7 	13 	93 	27 	: 	: 	: 	: 	: 
THS_T,19,UKD11	41 	: 	20 	253 	: 	: 	: 	: 	: 
THS_T,19,UKD12	293 	313 	168 	68 	: 	: 	: 	: 	: 
THS_T,19,UKD21	251 	197 	67 	78 	: 	: 	: 	: 	: 
THS_T,19,UKD22	453 	64 	597 	288 	: 	: 	: 	: 	: 
THS_T,19,UKD31	381 	539 	416 	436 	: 	: 	: 	: 	: 
THS_T,19,UKD32	106 	689 	460 	728 	: 	: 	: 	: 	: 
THS_T,19,UKD41	136 	: 	30 	277 	: 	: 	: 	: 	: 
THS_T,19,UKD42	7 	: 	: 	10 	: 	: 	: 	: 	: 
THS_T,19,UKD43	259 	427 	276 	374 	: 	: 	: 	: 	: 
THS_T,19,UKD51	62 	94 	: 	7 	: 	: 	: 	: 	: 
THS_T,19,UKD52	1 	72 	10 	13 	: 	: 	: 	: 	: 
THS_T,19,UKD53	: z	44 	2 	3 	: 	: 	: 	: 	: 
THS_T,19,UKD54	31 	26 	82 	: 	: 	: 	: 	: 	: 
THS_T,19,UKE11	: 	18 	: 	12 	: 	: 	: 	: 	: 
THS_T,19,UKE12	2 	13 	220 	: 	: 	: 	: 	: 	: 
THS_T,19,UKE13	10 	10 	4 	34 	: 	: 	: 	: 	: 
THS_T,19,UKE21	45 	: 	9 	: 	: 	: 	: 	: 	: 
THS_T,19,UKE22	: 	: 	51 	95 	: 	: 	: 	: 	: 
THS_T,19,UKE31	86 	76 	78 	113 	: 	: 	: 	: 	: 
THS_T,19,UKE32	210 	836 	7 	200 	: 	: 	: 	: 	: 
THS_T,19,UKE41	33 	10 	: 	48 	: 	: 	: 	: 	: 
THS_T,19,UKE42	394 	225 	223 	247 	: 	: 	: 	: 	: 
THS_T,19,UKE43	294 	446 	103 	401 	: 	: 	: 	: 	: 
THS_T,19,UKF11	12 	16 	58 	174 	: 	: 	: 	: 	: 
THS_T,19,UKF12	54 	: 	14 	73 	: 	: 	: 	: 	: 
THS_T,19,UKF13	206 	: 	51 	26 	: 	: 	: 	: 	: 
THS_T,19,UKF14	101 	178 	27 	20 	: 	: 	: 	: 	: 
THS_T,19,UKF15	19 	322 	11 	52 	: 	: 	: 	: 	: 
THS_T,19,UKF16	3 	35 	: 	65 	: 	: 	: 	: 	: 
THS_T,19,UKF21	58 	207 	10 	: 	: 	: 	: 	: 	: 
THS_T,19,UKF22	307 	227 	198 	9 	: 	: 	: 	: 	: 
THS_T,19,UKF23	165 	131 	157 	372 	: 	: 	: 	: 	: 
THS_T,19,UKF30	181 	97 	35 	14 	: 	: 	: 	: 	: 
THS_T,19,UKG11	8 	17 	: 	68 	: 	: 	: 	: 	: 
THS_T,19,UKG12	61 	111 	56 	: 	: 	: 	: 	: 	: 
THS_T,19,UKG13	118 	99 	16 	94 	: 	: 	: 	: 	: 
THS_T,19,UKG21	12 	: 	10 	: 	: 	: 	: 	: 	: 
THS_T,19,UKG22	149 	: 	: 	: 	: 	: 	: 	: 	: 
THS_T,19,UKG24	126 	233 	216 	221 	: 	: 	: 	: 	: 
THS_T,19,UKG31	163 	253 	232 	42 	: 	: 	: 	: 	: 
THS_T,19,UKG33	: 	38 	17 	: 	: 	: 	: 	: 	: 
THS_T,19,UKG34	144 	10 	45 	186 	: 	: 	: 	: 	: 
THS_T,19,UKG35	129 	: 	28 	32 	: 	: 	: 	: 	: 
THS_T,19,UKH11	230 	101 	: 	: 	: 	: 	: 	: 	: 
THS_T,19,UKH12	209 	98 	292 	138 	: 	: 	: 	: 	: 
THS_T,19,UKH13	206 	198 	: 	6 	: 	: 	: 	: 	: 
THS_T,19,UKH14	37 	420 	94 	188 	: 	: 	: 	: 	: 
THS_T,19,UKH21	82 	158 	126 	39 	: 	: 	: 	: 	: 
THS_T,19,UKH22	4 	56 	60 	183 	: 	: 	: 	: 	: 
THS_T,19,UKH23	90 	191 	138 	195 	: 	: 	: 	: 	: 
THS_T,19,UKH31	: 	7 	: 	: 	: 	: 	: 	: 	: 
THS_T,19,UKH32	93 	46 	153 	257 	: 	: 	: 	: 	: 
THS_T,19,UKH33	465 	169 	220 	32 	: 	: 	: 	: 	: 
THS_T,19,UKI11	176 	44 	22 	88 	: 	: 	: 	: 	: 
THS_T,19,UKI12	352 	284 	57 	187 	: 	: 	: 	: 	: 
THS_T,19,UKI21	718 	463 	266 	785 	: 	: 	: 	: 	: 
THS_T,19,UKI22	268 	190 	11 	402 	: 	: 	: 	: 	: 
THS_T,19,UKI23	127 	140 	32 	169 	: 	: 	: 	: 	: 
THS_T,19,UKJ11	150 	190 	1 	80 	: 	: 	: 	: 	: 
THS_T,19,UKJ12	65 	114 	: 	171 	: 	: 	: 	: 	: 
THS_T,19,UKJ13	: 	10 	210 	: 	: 	: 	: 	: 	: 
THS_T,19,UKJ14	52 	171 	65 	: 	: 	: 	: 	: 	: 
THS_T,19,UKJ21	: 	: 	: 	55 	: 	: 	: 	: 	: 
THS_T,19,UKJ22	132 	: 	: 	264 	: 	: 	: 	: 	: 
THS_T,19,UKJ23	77 	23 	173 	66 	: 	: 	: 	: 	: 
THS_T,19,UKJ24	123 	63 	3 	13 	: 	: 	: 	: 	: 
THS_T,19,UKJ31	: 	481 	428 	257 	: 	: 	: 	: 	: 
THS_T,19,UKJ32	: 	80 	18 	: 	: 	: 	: 	: 	: 
THS_T,19,UKJ33	254 	539 	573 	186 	: 	: 	: 	: 	: 
THS_T,19,UKJ41	217 	113 	287 	42 	: 	: 	: 	: 	: 
THS_T,19,UKJ42	845 	400 	485 	581 	: 	: 	: 	: 	: 
THS_T,19,UKK11	248 	205 	130 	235 	: 	: 	: 	: 	: 
THS_T,19,UKK12	57 	61 	187 	69 	: 	: 	: 	: 	: 
THS_T,19,UKK13	44 	103 	169 	132 	: 	: 	: 	: 	: 
THS_T,19,UKK14	28 	14 	: 	: 	: 	: 	: 	: 	: 
THS_T,19,UKK15	46 	50 	: 	: 	: 	: 	: 	: 	: 
THS_T,19,UKK21	40 	140 	74 	2 	: 	: 	: 	: 	: 
THS_T,19,UKK22	: 	66 	58 	146 	: 	: 	: 	: 	: 
THS_T,19,UKK23	96 	94 	188 	143 	: 	: 	: 	: 	: 
THS_T,19,UKK30	110 	228 	82 	78 	: 	: 	: 	: 	: 
THS_T,19,UKK41	38 	: 	67 	8 	: 	: 	: 	: 	: 
THS_T,19,UKK42	73 	14 	: 	: 	: 	: 	: 	: 	: 
THS_T,19,UKK43	81 	100 	72 	156 	: 	: 	: 	: 	: 
THS_T,19,UKL11	: z	: 	: 	1 	: 	: 	: 	: 	: 
THS_T,19,UKL13	45 	: 	: 	4 	: 	: 	: 	: 	: 
THS_T,19,UKL14	58 	140 	: 	: 	: 	: 	: 	: 	: 
THS_T,19,UKL15	43 	50 	6 	14 	: 	: 	: 	: 	: 
THS_T,19,UKL16	121 	90 	148 	: 	: 	: 	: 	: 	: 
THS_T,19,UKL17	34 	15 	5 	68 	: 	: 	: 	: 	: 
THS_T,19,UKL18	73 	3 	21 	: 	: 	: 	: 	: 	: 
THS_T,19,UKL21	36 	35 	75 	: 	: 	: 	: 	: 	: 
THS_T,19,UKL22	94 	: 	13 	83 	: 	: 	: 	: 	: 
THS_T,19,UKL23	72 	70 	143 	92 	: 	: 	: 	: 	: 
THS_T,19,UKL24	15 	17 	: 	: 	: 	: 	: 	: 	: 
THS_T,19,UKM10	393 	209 	73 	150 	: 	: 	: 	: 	: 
THS_T,19,UKM21	7 	87 	306 	307 	: 	: 	: 	: 	: 
THS_T,19,UKM22	: 	: 	74 	84 	: 	: 	: 	: 	: 
THS_T,19,UKM23	31 	3 	: 	: 	: 	: 	: 	: 	: 
THS_T,19,UKM24	: 	54 	: 	: 	: 	: 	: 	: 	: 
THS_T,19,UKM25	6 	5 	40 	373 	: 	: 	: 	: 	: 
THS_T,19,UKM26	131 	67 	65 	: 	: 	: 	: 	: 	: 
THS_T,19,UKM27	78 	: 	46 	40 	: 	: 	: 	: 	: 
THS_T,19,UKM28	: 	: 	42 	: 	: 	: 	: 	: 	: 
THS_T,19,UKM31	: 	: 	2 	: 	: 	: 	: 	: 	: 
THS_T,19,UKM32	25 	46 	90 	18 	: 	: 	: 	: 	: 
THS_T,19,UKM34	: 	251 	227 	273 	: 	: 	: 	: 	: 
THS_T,19,UKM35	382 	6 	113 	34 	: 	: 	: 	: 	: 
THS_T,19,UKM36	71 	188 	278 	181 	: 	: 	: 	: 	: 
THS_T,19,UKM37	: 	: 	: 	15 	: 	: 	: 	: 	: 
THS_T,19,UKM38	: 	38 	28 	: 	: 	: 	: 	: 	: 
THS_T,19,UKM42	: 	: 	64 	: 	: 	: 	: 	: 	: 
THS_T,19,UKM63	: 	: 	: 	58 	: 	: 	: 	: 	: 
THS_T,19,UKM65	: 	: 	: 	1 	: 	: 	: 	: 	: 
THS_T,19,UKN01	32 	1 	: 	: 	: 	: 	: 	: 	: 
THS_T,19,UKN02	: 	34 	1 	: 	: 	: 	: 	: 	: 
THS_T,19,UKN03	7 	82 	19 	5 	: 	: 	: 	: 	: 
THS_T,19,UKN04	5 	15 	7 	: 	: 	: 	: 	: 	: 
THS_T,19,UKN05	5 	: z	48 	: 	: 	: 	: 	: 	: 
THS_T,20,AT111	9 	4 	5 	4 	10 	5 	6 	3 	7 
THS_T,20,AT112	34 	158 	27 	62 	73 	32 	25 	38 	53 
THS_T,20,AT113	34 	64 	30 	34 	79 	32 	40 	25 	26 
THS_T,20,AT121	459 	174 	159 	161 	107 	149 	156 	133 	140 
THS_T,20,AT122	146 	184 	114 	89 	105 	130 	126 	98 	103 
THS_T,20,AT123	54 	96 	89 	88 	67 	71 	66 	54 	52 
THS_T,20,AT124	194 	119 	103 	89 	87 	96 	93 	98 	60 
THS_T,20,AT125	38 	60 	32 	42 	24 	19 	26 	23 	40 
THS_T,20,AT126	86 	107 	71 	92 	72 	61 	79 	80 	62 
THS_T,20,AT127	178 	405 	159 	145 	122 	168 	166 	154 	164 
THS_T,20,AT13	: 	: 	: 	: 	322 	343 	337 	236 	300 
THS_T,20,AT130	329 	382 	364 	353 	322 	343 	337 	236 	300 
THS_T,20,AT211	220 	105 	95 	95 	93 	133 	141 	168 	76 
THS_T,20,AT212	57 	63 	48 	75 	49 	62 	72 	59 	40 
THS_T,20,AT213	88 	51 	51 	41 	68 	45 	34 	37 	28 
THS_T,20,AT221	489 	697 	335 	296 	192 	172 	219 	223 	295 
THS_T,20,AT222	52 	53 	34 	52 	20 	33 	44 	41 	37 
THS_T,20,AT223	120 	63 	39 	46 	55 	62 	74 	45 	81 
THS_T,20,AT224	278 	103 	123 	135 	91 	77 	102 	88 	126 
THS_T,20,AT225	99 	76 	63 	47 	72 	66 	41 	64 	58 
THS_T,20,AT226	72 	117 	38 	45 	39 	34 	38 	36 	36 
THS_T,20,AT311	146 	205 	142 	112 	91 	100 	124 	97 	102 
THS_T,20,AT312	409 	376 	320 	332 	316 	322 	235 	260 	207 
THS_T,20,AT313	202 	243 	194 	223 	277 	231 	198 	192 	178 
THS_T,20,AT314	97 	68 	103 	98 	86 	89 	94 	72 	84 
THS_T,20,AT315	113 	131 	82 	70 	65 	77 	70 	72 	92 
THS_T,20,AT321	5 	6 	4 	17 	20 	7 	5 	10 	4 
THS_T,20,AT322	123 	96 	76 	80 	94 	52 	74 	49 	58 
THS_T,20,AT323	339 	439 	304 	350 	297 	304 	301 	286 	310 
THS_T,20,AT331	7 	8 	7 	2 	4 	6 	2 	7 	3 
THS_T,20,AT332	165 	121 	82 	67 	121 	92 	110 	118 	70 
THS_T,20,AT333	12 	15 	12 	18 	12 	13 	19 	19 	20 
THS_T,20,AT334	54 	71 	33 	36 	35 	52 	43 	52 	40 
THS_T,20,AT335	86 	185 	116 	80 	99 	90 	78 	93 	91 
THS_T,20,AT341	28 	31 	33 	29 	20 	21 	22 	17 	26 
THS_T,20,AT342	118 	103 	80 	89 	114 	73 	122 	144 	135 
THS_T,20,BE1	: 	: 	: 	: 	252 	364 	284 	510 	362 
THS_T,20,BE100	453 	271 	169 	173 	252 	364 	284 	510 	362 
THS_T,20,BE211	1356 	1813 	1665 	1476 	1317 	1526 	1417 	1308 	1043 
THS_T,20,BE212	985 	377 	395 	309 	416 	361 	450 	327 	349 
THS_T,20,BE213	359 	330 	352 	286 	465 	420 	526 	431 	342 
THS_T,20,BE221	442 	651 	668 	514 	510 	758 	440 	449 	537 
THS_T,20,BE222	162 	193 	188 	143 	175 	411 	54 	281 	119 
THS_T,20,BE223	172 	195 	120 	302 	262 	169 	108 	126 	158 
THS_T,20,BE231	127 	73 	85 	62 	87 	100 	65 	90 	121 
THS_T,20,BE232	134 	156 	86 	55 	65 	105 	53 	106 	77 
THS_T,20,BE233	32 	35 	25 	30 	66 	200 	14 	22 	60 
THS_T,20,BE234	4430 	4292 	3524 	4559 	3549 	2652 	1446 	1862 	1057 
THS_T,20,BE235	285 	119 	69 	71 	79 	61 	39 	31 	112 
THS_T,20,BE236	256 	212 	208 	144 	182 	251 	167 	134 	126 
THS_T,20,BE241	437 	437 	469 	469 	527 	756 	528 	352 	310 
THS_T,20,BE242	575 	318 	477 	297 	367 	399 	296 	200 	456 
THS_T,20,BE251	486 	395 	397 	416 	488 	712 	646 	485 	354 
THS_T,20,BE252	16 	17 	18 	21 	7 	21 	11 	17 	31 
THS_T,20,BE253	120 	107 	92 	83 	139 	174 	163 	130 	68 
THS_T,20,BE254	455 	438 	256 	728 	297 	322 	459 	337 	250 
THS_T,20,BE255	105 	97 	114 	72 	77 	92 	141 	31 	119 
THS_T,20,BE256	216 	176 	146 	127 	185 	95 	157 	198 	189 
THS_T,20,BE257	144 	130 	117 	143 	79 	160 	99 	63 	188 
THS_T,20,BE258	108 	20 	18 	5 	11 	31 	32 	3 	19 
THS_T,20,BE31	: 	: 	: 	: 	80 	137 	119 	140 	125 
THS_T,20,BE310	62 	92 	101 	146 	80 	137 	119 	140 	125 
THS_T,20,BE321	81 	47 	59 	67 	69 	53 	59 	94 	39 
THS_T,20,BE322	248 	249 	417 	146 	181 	158 	383 	256 	186 
THS_T,20,BE323	33 	14 	23 	18 	42 	107 	47 	82 	37 
THS_T,20,BE324	53 	33 	28 	23 	18 	21 	38 	16 	29 
THS_T,20,BE325	24 	26 	24 	12 	26 	109 	35 	73 	151 
THS_T,20,BE326	3 	: z	16 	8 	8 	24 	14 	8 	28 
THS_T,20,BE327	52 	76 	80 	53 	111 	118 	21 	59 	73 
THS_T,20,BE331	14 	9 	22 	24 	11 	20 	35 	77 	27 
THS_T,20,BE332	78 	168 	117 	183 	99 	183 	191 	179 	174 
THS_T,20,BE334	17 	10 	2 	: 	7 	11 	3 	7 	23 
THS_T,20,BE335_336	114 	295 	137 	95 	159 	154 	161 	137 	95 
THS_T,20,BE341	7 	12 	4 	16 	3 	10 	49 	3 	3 
THS_T,20,BE342	6 	7 	1 	10 	11 	22 	24 	8 	11 
THS_T,20,BE343	3 	22 	13 	12 	2 	7 	: z	12 	34 
THS_T,20,BE344	13 	10 	4 	11 	15 	10 	3 	10 	30 
THS_T,20,BE345	10 	: z	5 	: 	3 	10 	5 	9 	8 
THS_T,20,BE351	6 	9 	20 	6 	16 	13 	16 	26 	20 
THS_T,20,BE352	40 	33 	52 	46 	52 	118 	18 	40 	42 
THS_T,20,BE353	7 	6 	10 	9 	2 	17 	15 	70 	8 
THS_T,20,BG311	: 	39 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG312	47 	74 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG313	14 	23 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG314	179 	84 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG315	88 	60 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG321	31 	48 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG322	: 	19 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG323	49 	78 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG324	20 	1 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG325	34 	20 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG331	74 	153 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG332	25 	3 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG333	44 	34 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG334	15 	7 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG341	54 	205 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG342	: 	5 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG343	6 	27 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG344	144 	54 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG411	107 	78 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG412	13 	30 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG413	63 	16 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG414	37 	10 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG415	82 	29 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG421	222 	180 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG422	85 	41 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG423	49 	59 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG424	51 	6 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,BG425	25 	: 	: 	: 	: 	: 	: 	: 	: 
THS_T,20,CY	: 	: 	397 	649 	669 	852 	: 	: 	: 
THS_T,20,CY000	459 	619 	256 	649 	669 	852 	: 	: 	: 
THS_T,20,CZ01	: 	: 	: 	: 	648 	1529 	286 	668 	: 
THS_T,20,CZ010	1273 	1079 	1254 	845 	648 	1529 	286 	668 	: 
THS_T,20,CZ020	3489 	2965 	3897 	2033 	1642 	3469 	4582 	1741 	: 
THS_T,20,CZ031	595 	382 	505 	377 	317 	281 	165 	188 	: 
THS_T,20,CZ032	607 	431 	333 	423 	556 	392 	195 	342 	: 
THS_T,20,CZ041	207 	182 	31 	491 	450 	110 	115 	124 	: 
THS_T,20,CZ042	231 	585 	487 	538 	459 	416 	405 	322 	: 
THS_T,20,CZ051	340 	409 	624 	698 	201 	513 	184 	174 	: 
THS_T,20,CZ052	1372 	429 	444 	527 	311 	1029 	291 	631 	: 
THS_T,20,CZ053	2890 	365 	229 	161 	179 	163 	70 	72 	: 
THS_T,20,CZ061	314 	635 	295 	138 	198 	149 	65 	141 	: 
THS_T,20,CZ062	805 	986 	589 	450 	951 	878 	284 	415 	: 
THS_T,20,CZ071	652 	324 	223 	232 	368 	252 	150 	362 	: 
THS_T,20,CZ072	116 	245 	421 	501 	227 	287 	103 	466 	: 
THS_T,20,CZ080	615 	805 	551 	580 	584 	419 	419 	558 	: 
THS_T,20,DE111	1618 	2591 	1634 	2774 	1452 	1215 	2549 	1780 	2022 
THS_T,20,DE112	1224 	1050 	1147 	1564 	1110 	1174 	922 	1083 	714 
THS_T,20,DE113	1048 	839 	847 	870 	737 	920 	1542 	892 	885 
THS_T,20,DE114	737 	558 	488 	346 	425 	409 	576 	356 	242 
THS_T,20,DE115	1426 	1374 	1242 	1293 	1155 	1166 	925 	1019 	824 
THS_T,20,DE116	529 	553 	1590 	416 	411 	497 	429 	405 	310 
THS_T,20,DE117	125 	879 	452 	639 	514 	398 	580 	797 	375 
THS_T,20,DE118	1756 	456 	540 	534 	594 	681 	802 	638 	299 
THS_T,20,DE119	447 	497 	311 	430 	806 	260 	329 	288 	157 
THS_T,20,DE11A	377 	233 	429 	288 	255 	239 	526 	192 	217 
THS_T,20,DE11B	127 	239 	67 	85 	82 	125 	108 	99 	76 
THS_T,20,DE11C	292 	490 	322 	194 	295 	217 	248 	123 	197 
THS_T,20,DE11D	541 	553 	392 	535 	768 	511 	347 	996 	128 
THS_T,20,DE121	51 	40 	13 	24 	7 	15 	16 	18 	10 
THS_T,20,DE122	77 	358 	525 	524 	378 	335 	309 	418 	399 
THS_T,20,DE123	1169 	878 	685 	656 	611 	347 	533 	539 	503 
THS_T,20,DE124	1351 	916 	777 	682 	974 	1019 	639 	592 	379 
THS_T,20,DE125	93 	104 	80 	72 	52 	69 	111 	108 	36 
THS_T,20,DE126	818 	809 	1133 	895 	830 	610 	793 	966 	537 
THS_T,20,DE127	125 	101 	109 	80 	94 	82 	83 	74 	56 
THS_T,20,DE128	578 	592 	404 	376 	416 	320 	457 	312 	317 
THS_T,20,DE129	20 	50 	46 	32 	47 	43 	15 	46 	55 
THS_T,20,DE12A	251 	225 	251 	267 	180 	330 	136 	134 	124 
THS_T,20,DE12B	428 	449 	441 	370 	247 	396 	302 	375 	452 
THS_T,20,DE12C	132 	110 	74 	93 	58 	72 	88 	89 	44 
THS_T,20,DE131	114 	81 	117 	73 	93 	53 	91 	94 	107 
THS_T,20,DE132	144 	171 	205 	165 	168 	150 	177 	123 	233 
THS_T,20,DE133	93 	119 	77 	130 	93 	89 	92 	48 	52 
THS_T,20,DE134	731 	654 	561 	582 	496 	400 	567 	426 	333 
THS_T,20,DE135	152 	145 	120 	187 	121 	189 	208 	74 	86 
THS_T,20,DE136	194 	259 	169 	159 	165 	172 	206 	200 	146 
THS_T,20,DE137	235 	255 	228 	205 	143 	132 	89 	66 	175 
THS_T,20,DE138	589 	546 	334 	292 	268 	183 	263 	232 	354 
THS_T,20,DE139	156 	143 	143 	123 	99 	117 	89 	87 	56 
THS_T,20,DE13A	68 	79 	87 	58 	45 	65 	45 	39 	88 
THS_T,20,DE141	392 	353 	279 	405 	351 	255 	487 	513 	523 
THS_T,20,DE142	231 	103 	167 	101 	105 	150 	119 	193 	188 
THS_T,20,DE143	169 	136 	138 	185 	134 	208 	242 	238 	142 
THS_T,20,DE144	282 	161 	213 	200 	266 	239 	239 	321 	185 
THS_T,20,DE145	209 	282 	219 	190 	88 	235 	191 	176 	139 
THS_T,20,DE146	479 	433 	198 	422 	324 	315 	479 	377 	205 
THS_T,20,DE147	307 	623 	211 	291 	535 	271 	311 	331 	128 
THS_T,20,DE148	375 	243 	243 	224 	268 	236 	322 	220 	214 
THS_T,20,DE149	185 	141 	45 	98 	62 	57 	78 	42 	70 
THS_T,20,DE211	1089 	531 	556 	638 	1071 	727 	637 	745 	429 
THS_T,20,DE212	1169 	1042 	1255 	1375 	1208 	1189 	1367 	1347 	1474 
THS_T,20,DE213	192 	49 	27 	62 	25 	74 	14 	98 	76 
THS_T,20,DE214	103 	62 	42 	56 	50 	80 	79 	59 	21 
THS_T,20,DE215	50 	33 	23 	53 	32 	44 	28 	12 	18 
THS_T,20,DE216	69 	316 	46 	84 	62 	99 	65 	128 	37 
THS_T,20,DE217	261 	309 	279 	281 	284 	211 	518 	151 	139 
THS_T,20,DE218	82 	138 	68 	71 	62 	90 	10 	51 	52 
THS_T,20,DE219	619 	966 	679 	471 	503 	285 	294 	152 	73 
THS_T,20,DE21A	132 	132 	158 	241 	97 	124 	89 	36 	36 
THS_T,20,DE21B	487 	377 	1261 	415 	450 	588 	335 	255 	456 
THS_T,20,DE21C	90 	114 	62 	74 	59 	29 	88 	33 	60 
THS_T,20,DE21D	15 	45 	40 	23 	38 	39 	66 	73 	13 
THS_T,20,DE21E	121 	105 	180 	87 	68 	83 	68 	60 	103 
THS_T,20,DE21F	39 	47 	29 	11 	11 	21 	28 	17 	3 
THS_T,20,DE21G	62 	30 	72 	51 	54 	24 	39 	32 	83 
THS_T,20,DE21H	618 	521 	478 	374 	447 	485 	663 	383 	642 
THS_T,20,DE21I	183 	402 	167 	371 	737 	220 	315 	135 	97 
THS_T,20,DE21J	212 	201 	194 	302 	430 	225 	210 	299 	223 
THS_T,20,DE21K	165 	131 	146 	55 	99 	152 	86 	127 	109 
THS_T,20,DE21L	27 	48 	19 	29 	17 	12 	18 	21 	23 
THS_T,20,DE21M	166 	138 	92 	107 	114 	89 	71 	22 	37 
THS_T,20,DE21N	98 	168 	138 	165 	113 	56 	185 	53 	72 
THS_T,20,DE221	298 	220 	284 	311 	181 	146 	74 	57 	111 
THS_T,20,DE222	262 	172 	157 	77 	134 	45 	64 	143 	73 
THS_T,20,DE223	309 	175 	271 	282 	151 	365 	199 	104 	76 
THS_T,20,DE224	400 	269 	222 	184 	186 	165 	131 	140 	114 
THS_T,20,DE225	59 	43 	49 	25 	27 	32 	31 	23 	24 
THS_T,20,DE226	576 	367 	709 	247 	357 	281 	352 	433 	120 
THS_T,20,DE227	303 	274 	224 	172 	290 	353 	407 	266 	382 
THS_T,20,DE228	359 	357 	292 	225 	309 	450 	379 	248 	177 
THS_T,20,DE229	60 	66 	49 	83 	33 	22 	20 	125 	46 
THS_T,20,DE22A	60 	41 	84 	36 	77 	114 	62 	105 	25 
THS_T,20,DE22B	70 	143 	105 	117 	103 	198 	126 	43 	50 
THS_T,20,DE22C	1987 	2638 	1598 	2442 	1980 	1372 	1173 	487 	974 
THS_T,20,DE231	32 	32 	52 	27 	30 	35 	38 	80 	46 
THS_T,20,DE232	568 	472 	1192 	560 	505 	444 	466 	512 	471 
THS_T,20,DE233	236 	184 	158 	212 	176 	207 	183 	216 	151 
THS_T,20,DE234	181 	177 	109 	106 	73 	131 	41 	132 	133 
THS_T,20,DE235	53 	105 	99 	69 	44 	83 	49 	117 	76 
THS_T,20,DE236	160 	97 	142 	177 	184 	122 	129 	112 	163 
THS_T,20,DE237	142 	52 	83 	125 	71 	71 	84 	64 	59 
THS_T,20,DE238	441 	322 	526 	436 	284 	161 	124 	178 	272 
THS_T,20,DE239	370 	465 	397 	381 	450 	602 	415 	296 	307 
THS_T,20,DE23A	109 	41 	49 	64 	53 	57 	60 	17 	31 
THS_T,20,DE241	103 	274 	173 	180 	260 	62 	114 	102 	85 
THS_T,20,DE242	75 	67 	46 	40 	26 	65 	74 	59 	56 
