"sectperf,unit,geo\time"	2018	2017		ITI4
"GOV,MIO_EUR,FR1"	: 	: 		
"GOV,MIO_EUR,FR10"	: 	: 		
"GOV,MIO_EUR,FR2"	: 	: 		
"GOV,MIO_EUR,FR21"	: 	: 		
"GOV,MIO_EUR,FR22"	: 	: 		
"GOV,MIO_EUR,FR23"	: 	: 		
"GOV,MIO_EUR,FR24"	: 	: 		
"GOV,MIO_EUR,FR25"	: 	: 		
"GOV,MIO_EUR,FR26"	: 	: 		
"GOV,MIO_EUR,FR3"	: 	: 		
"GOV,MIO_EUR,FR30"	: 	: 		
"GOV,MIO_EUR,FR4"	: 	: 		
"GOV,MIO_EUR,FR41"	: 	: 		
"GOV,MIO_EUR,FR42"	: 	: 		
"GOV,MIO_EUR,FR43"	: 	: 		
"GOV,MIO_EUR,FR5"	: 	: 		
"GOV,MIO_EUR,FR51"	: 	: 		
"GOV,MIO_EUR,FR52"	: 	: 		
"GOV,MIO_EUR,FR53"	: 	: 		
"GOV,MIO_EUR,FR6"	: 	: 		
"GOV,MIO_EUR,FR61"	: 	: 		
"GOV,MIO_EUR,FR62"	: 	: 		
"GOV,MIO_EUR,FR63"	: 	: 		
"GOV,MIO_EUR,FR7"	: 	: 		
"GOV,MIO_EUR,FR71"	: 	: 		
"GOV,MIO_EUR,FR72"	: 	: 		
"GOV,MIO_EUR,FR8"	: 	: 		
"GOV,MIO_EUR,FR81"	: 	: 		
"GOV,MIO_EUR,FR82"	: 	: 		
"GOV,MIO_EUR,FR83"	: 	: 		
"GOV,MIO_EUR,FRA"	: 	: 		
"GOV,MIO_EUR,FRZ"	: 	: 		
"GOV,MIO_EUR,FRZZ"	: 	: 		
"GOV,MIO_EUR,HR"	100.022 d	94.522 d		
"GOV,MIO_EUR,HR0"	100.022 d	94.522 d		
"GOV,MIO_EUR,HR02"	: 	: 		
"GOV,MIO_EUR,HR03"	10.476 d	10.426 d		
"GOV,MIO_EUR,HR04"	89.547 d	84.096 d		
"GOV,MIO_EUR,HRZ"	: 	: 		
"GOV,MIO_EUR,HRZZ"	: 	: 		
"GOV,MIO_EUR,HU"	223.06 bd	210.084 d		
"GOV,MIO_EUR,HU1"	154.269 b	152.428		
"GOV,MIO_EUR,HU10"	: 	: 		
"GOV,MIO_EUR,HU11"	139.49 b	138.148		
"GOV,MIO_EUR,HU12"	14.779 b	14.28		
"GOV,MIO_EUR,HU2"	28.017 b	30.031		
"GOV,MIO_EUR,HU21"	17.544 b	17.248		
"GOV,MIO_EUR,HU22"	10.395 b	8.216		
"GOV,MIO_EUR,HU23"	0.077 b	4.567		
"GOV,MIO_EUR,HU3"	40.774 b	27.625		
"GOV,MIO_EUR,HU31"	0.438 b	0.32		
"GOV,MIO_EUR,HU32"	10.522 b	5.604		
"GOV,MIO_EUR,HU33"	29.814 b	21.701		
"GOV,MIO_EUR,IE"	158.605	142.4		
"GOV,MIO_EUR,IE0"	: 	142.408		
"GOV,MIO_EUR,IE01"	: 	26.098		
"GOV,MIO_EUR,IE02"	: 	116.31		
"GOV,MIO_EUR,IEZ"	: 	: 		
"GOV,MIO_EUR,IEZZ"	: 	: 		
"GOV,MIO_EUR,IS"	18.521	19.096		
"GOV,MIO_EUR,IS0"	18.521	19.096		
"GOV,MIO_EUR,IS00"	18.521	19.096		
"GOV,MIO_EUR,IT"	3146.904	2938.583		
"GOV,MIO_EUR,ITC"	479.329	456.949		
"GOV,MIO_EUR,ITC1"	99.739	101.034		
"GOV,MIO_EUR,ITC2"	1.435	1.147		
"GOV,MIO_EUR,ITC3"	159.212	143.863		
"GOV,MIO_EUR,ITC4"	218.943	210.905		
"GOV,MIO_EUR,ITF"	341.347	339.363		
"GOV,MIO_EUR,ITF1"	41.164	41.269		
"GOV,MIO_EUR,ITF2"	1.811	1.829		
"GOV,MIO_EUR,ITF3"	169.284	168.683		
"GOV,MIO_EUR,ITF4"	82.329	79.574		
"GOV,MIO_EUR,ITF5"	30.634	30.859		
"GOV,MIO_EUR,ITF6"	16.125	17.149		
"GOV,MIO_EUR,ITG"	211.024	185.541		
"GOV,MIO_EUR,ITG1"	136.208	119.448		
"GOV,MIO_EUR,ITG2"	74.816	66.093		
"GOV,MIO_EUR,ITH"	526.862	456.306		
"GOV,MIO_EUR,ITH1"	15.436	1.34		
"GOV,MIO_EUR,ITH2"	84.603	81.381		
"GOV,MIO_EUR,ITH3"	107.744	91.656		
"GOV,MIO_EUR,ITH4"	128.853	106.388		
"GOV,MIO_EUR,ITH5"	190.226	175.541		
"GOV,MIO_EUR,ITI"	1588.342	1500.424		
"GOV,MIO_EUR,ITI1"	175.556	164.937		
"GOV,MIO_EUR,ITI2"	15.118	15.167		
"GOV,MIO_EUR,ITI3"	17.586	15.434		
"GOV,MIO_EUR,ITI4"	1380.082	1304.886		
"GOV,MIO_EUR,ITZZ"	: 	: 		
"GOV,MIO_EUR,JP"	10652.837	10799.195		
"GOV,MIO_EUR,KR"	6647.988	6602.531		
"GOV,MIO_EUR,LT"	94.806	105.794		
"GOV,MIO_EUR,LT0"	94.806	105.794		
"GOV,MIO_EUR,LT00"	: 	: 		
"GOV,MIO_EUR,LT01"	44.983	42.123		
"GOV,MIO_EUR,LT02"	49.823	63.671		
"GOV,MIO_EUR,LU"	183.5 e	171.9		
"GOV,MIO_EUR,LU0"	183.5 e	171.9		
"GOV,MIO_EUR,LU00"	183.5 e	171.9		
"GOV,MIO_EUR,LV"	42.4	36		
"GOV,MIO_EUR,LV0"	42.4	36		
"GOV,MIO_EUR,LV00"	42.4	36		
"GOV,MIO_EUR,ME"	6.284	4.46		
"GOV,MIO_EUR,ME0"	6.284	4.46		
"GOV,MIO_EUR,ME00"	6.284	4.46		
"GOV,MIO_EUR,MK"	3.835	4.037		
"GOV,MIO_EUR,MK0"	3.835	4.037		
"GOV,MIO_EUR,MK00"	3.835	4.037		
"GOV,MIO_EUR,MT"	0.862	0.607		
"GOV,MIO_EUR,MT0"	0.862	0.607		
"GOV,MIO_EUR,MT00"	0.862	0.607		
"GOV,MIO_EUR,NL"	971 d	907 d		
"GOV,MIO_EUR,NL1"	: c	: c		
"GOV,MIO_EUR,NL11"	: c	: c		
"GOV,MIO_EUR,NL12"	: c	: c		
"GOV,MIO_EUR,NL13"	: c	: c		
"GOV,MIO_EUR,NL2"	: c	: c		
"GOV,MIO_EUR,NL21"	: c	: c		
"GOV,MIO_EUR,NL22"	: c	: c		
"GOV,MIO_EUR,NL23"	: c	: c		
"GOV,MIO_EUR,NL3"	: c	: c		
"GOV,MIO_EUR,NL31"	: c	: c		
"GOV,MIO_EUR,NL32"	: c	: c		
"GOV,MIO_EUR,NL33"	: c	: c		
"GOV,MIO_EUR,NL34"	: c	: c		
"GOV,MIO_EUR,NL4"	: c	: c		
"GOV,MIO_EUR,NL41"	: c	: c		
"GOV,MIO_EUR,NL42"	: c	: c		
"GOV,MIO_EUR,NO"	1050.586	1014.442		
"GOV,MIO_EUR,NO0"	1050.482	1014.442		
"GOV,MIO_EUR,NO01"	514.509	501.051		
"GOV,MIO_EUR,NO02"	23.235	22.086		
"GOV,MIO_EUR,NO03"	78.562	81.923		
"GOV,MIO_EUR,NO04"	36.051	34.341		
"GOV,MIO_EUR,NO05"	251.42	234.288		
"GOV,MIO_EUR,NO06"	65.33	61.252		
"GOV,MIO_EUR,NO07"	81.375	79.5		
"GOV,MIO_EUR,PL"	116.997	110.453		
"GOV,MIO_EUR,PL1"	: 	: 		
"GOV,MIO_EUR,PL11"	: 	: 		
"GOV,MIO_EUR,PL12"	: 	: 		
"GOV,MIO_EUR,PL2"	: c	: c		
"GOV,MIO_EUR,PL21"	15.698	12.497		
"GOV,MIO_EUR,PL22"	: c	: c		
"GOV,MIO_EUR,PL3"	: 	: 		
"GOV,MIO_EUR,PL31"	: 	: 		
"GOV,MIO_EUR,PL32"	: 	: 		
"GOV,MIO_EUR,PL33"	: 	: 		
"GOV,MIO_EUR,PL34"	: 	: 		
"GOV,MIO_EUR,PL4"	10.333	: c		
"GOV,MIO_EUR,PL41"	8.784	6.249		
"GOV,MIO_EUR,PL42"	: c	0.916		
"GOV,MIO_EUR,PL43"	: c	: c		
"GOV,MIO_EUR,PL5"	: c	: c		
"GOV,MIO_EUR,PL51"	3.306	2.701		
"GOV,MIO_EUR,PL52"	: c	: c		
"GOV,MIO_EUR,PL6"	3.763	: c		
"GOV,MIO_EUR,PL61"	0.753	0.54		
"GOV,MIO_EUR,PL62"	0.632	: c		
"GOV,MIO_EUR,PL63"	2.378	2.42		
"GOV,MIO_EUR,PL7"	: c	: c		
"GOV,MIO_EUR,PL71"	12.644	13.131		
"GOV,MIO_EUR,PL72"	: c	: c		
"GOV,MIO_EUR,PL8"	3.803	4.957		
"GOV,MIO_EUR,PL81"	0.967	1.715		
"GOV,MIO_EUR,PL82"	: c	: c		
"GOV,MIO_EUR,PL84"	: c	: c		
"GOV,MIO_EUR,PL9"	58.07	: c		
"GOV,MIO_EUR,PL91"	: c	53.864		
"GOV,MIO_EUR,PL92"	: c	: c		
"GOV,MIO_EUR,PLZ"	: 	: 		
"GOV,MIO_EUR,PLZZ"	: 	: 		
"GOV,MIO_EUR,PT"	147.038	141.743		
"GOV,MIO_EUR,PT1"	141.317	135.942		
"GOV,MIO_EUR,PT11"	51.324	45.105		
"GOV,MIO_EUR,PT15"	1.251	0.951		
"GOV,MIO_EUR,PT16"	9.368	10.151		
"GOV,MIO_EUR,PT17"	78.886	79.615		
"GOV,MIO_EUR,PT18"	0.487	0.12		
"GOV,MIO_EUR,PT2"	1.191	1.442		
"GOV,MIO_EUR,PT20"	1.191	1.442		
"GOV,MIO_EUR,PT3"	4.53	4.36		
"GOV,MIO_EUR,PT30"	4.53	4.36		
"GOV,MIO_EUR,PTZZ"	: 	: 		
"GOV,MIO_EUR,RO"	313.885	305.736		
"GOV,MIO_EUR,RO1"	16.895	15.797		
"GOV,MIO_EUR,RO11"	13.752	13.199		
"GOV,MIO_EUR,RO12"	3.143	2.599		
"GOV,MIO_EUR,RO2"	39.002	26.761		
"GOV,MIO_EUR,RO21"	25.796	16.978		
"GOV,MIO_EUR,RO22"	13.207	9.783		
"GOV,MIO_EUR,RO3"	228.608	228.562		
"GOV,MIO_EUR,RO31"	7.682	6.028		
"GOV,MIO_EUR,RO32"	220.927	222.534		
"GOV,MIO_EUR,RO4"	29.38	34.617		
"GOV,MIO_EUR,RO41"	15.656	20.023		
"GOV,MIO_EUR,RO42"	13.724	14.594		
"GOV,MIO_EUR,RS"	111.037	92.537		
"GOV,MIO_EUR,RS1"	109.398	: 		
"GOV,MIO_EUR,RS11"	91.883	: 		
"GOV,MIO_EUR,RS12"	17.515	: 		
"GOV,MIO_EUR,RS2"	1.639	: 		
"GOV,MIO_EUR,RS21"	0.622	: 		
"GOV,MIO_EUR,RS22"	1.018	: 		
"GOV,MIO_EUR,RU"	4781.607	4701.815		
"GOV,MIO_EUR,SE"	565.298	584.633		
"GOV,MIO_EUR,SE1"	: 	340.111		
"GOV,MIO_EUR,SE11"	: 	206.433		
"GOV,MIO_EUR,SE12"	: 	133.574		
"GOV,MIO_EUR,SE2"	: 	179.967		
"GOV,MIO_EUR,SE21"	: 	10.586		
"GOV,MIO_EUR,SE22"	: 	75.765		
"GOV,MIO_EUR,SE23"	: 	93.616		
"GOV,MIO_EUR,SE3"	: 	64.763		
"GOV,MIO_EUR,SE31"	: 	13.804		
"GOV,MIO_EUR,SE32"	: 	6.642		
"GOV,MIO_EUR,SE33"	: 	44.317		
"GOV,MIO_EUR,SI"	120.932	110.681		
"GOV,MIO_EUR,SI0"	120.932	110.681		
"GOV,MIO_EUR,SI03"	1.163	0.619		
"GOV,MIO_EUR,SI04"	119.769	110.062		
"GOV,MIO_EUR,SK"	159.386	155.827		
"GOV,MIO_EUR,SK0"	159.386	155.827		
"GOV,MIO_EUR,SK01"	124.579	116.86		
"GOV,MIO_EUR,SK02"	17.826	20.461		
"GOV,MIO_EUR,SK03"	6.588	6.235		
"GOV,MIO_EUR,SK04"	10.393	12.271		
"GOV,MIO_EUR,TR"	623.58	693.694 d		
"GOV,MIO_EUR,UK"	2780.943	2505.304		
"GOV,MIO_EUR,UKC"	: c	: c		
"GOV,MIO_EUR,UKC1"	: c	: c		
"GOV,MIO_EUR,UKC2"	: c	: c		
"GOV,MIO_EUR,UKD"	: c	: c		
"GOV,MIO_EUR,UKD1"	: c	: c		
"GOV,MIO_EUR,UKD3"	: c	: c		
"GOV,MIO_EUR,UKD4"	: c	: c		
"GOV,MIO_EUR,UKD6"	: c	: c		
"GOV,MIO_EUR,UKD7"	: c	: c		
"GOV,MIO_EUR,UKE"	135.865	137.675		
"GOV,MIO_EUR,UKE1"	0.113	0		
"GOV,MIO_EUR,UKE2"	44.309	45.283		
"GOV,MIO_EUR,UKE3"	48.265	47.793		
"GOV,MIO_EUR,UKE4"	43.179	44.599		
"GOV,MIO_EUR,UKF"	102.295	84.293		
"GOV,MIO_EUR,UKF1"	68.724	57.716		
"GOV,MIO_EUR,UKF2"	33.232	26.349		
"GOV,MIO_EUR,UKF3"	0.226	0.228		
"GOV,MIO_EUR,UKG"	83.87	81.442		
"GOV,MIO_EUR,UKG1"	0.339	0.456		
"GOV,MIO_EUR,UKG2"	0.226	0.228		
"GOV,MIO_EUR,UKG3"	83.305	80.757		
"GOV,MIO_EUR,UKH"	315.813	241.816		
"GOV,MIO_EUR,UKH1"	266.305	191.742		
"GOV,MIO_EUR,UKH2"	49.282	49.96		
"GOV,MIO_EUR,UKH3"	0.113	0.114		
"GOV,MIO_EUR,UKI"	642.591	510.323		
"GOV,MIO_EUR,UKI3"	297.05	227.102		
"GOV,MIO_EUR,UKI4"	124.788	101.061		
"GOV,MIO_EUR,UKI5"	58.664	56.918		
"GOV,MIO_EUR,UKI6"	67.707	61.937		
"GOV,MIO_EUR,UKI7"	94.495	63.306		
"GOV,MIO_EUR,UKJ"	727.139	697.046		
"GOV,MIO_EUR,UKJ1"	500.17	482.377		
"GOV,MIO_EUR,UKJ2"	60.359	48.705		
"GOV,MIO_EUR,UKJ3"	99.695	95.472		
"GOV,MIO_EUR,UKJ4"	67.028	70.378		
"GOV,MIO_EUR,UKK"	296.598	275.579		
"GOV,MIO_EUR,UKK1"	195.886	184.67		
"GOV,MIO_EUR,UKK2"	23.285	21.786		
"GOV,MIO_EUR,UKK3"	15.825	15.399		
"GOV,MIO_EUR,UKK4"	61.49	53.724		
"GOV,MIO_EUR,UKL"	15.712	18.25		
"GOV,MIO_EUR,UKL1"	0.791	1.711		
"GOV,MIO_EUR,UKL2"	15.033	16.539		
"GOV,MIO_EUR,UKM"	204.25	195.278		
"GOV,MIO_EUR,UKM2"	: 	96.726		
"GOV,MIO_EUR,UKM3"	: 	26.121		
"GOV,MIO_EUR,UKM5"	66.124	70.035		
"GOV,MIO_EUR,UKM6"	5.313	2.509		
"GOV,MIO_EUR,UKM7"	104.781	96.726		
"GOV,MIO_EUR,UKM8"	19.103	17.908		
"GOV,MIO_EUR,UKM9"	8.704	8.213		
"GOV,MIO_EUR,UKN"	18.99	18.022		
"GOV,MIO_EUR,UKN0"	18.99	18.022		
"GOV,MIO_EUR,US"	51029.636	47913.605		
"GOV,MIO_NAC,AT"	865.22 p	806.604		
"GOV,MIO_NAC,AT1"	: 	: c		
"GOV,MIO_NAC,AT11"	: 	: c		
"GOV,MIO_NAC,AT12"	: 	104.208		
"GOV,MIO_NAC,AT13"	: 	467.627		
"GOV,MIO_NAC,AT2"	: 	: c		
"GOV,MIO_NAC,AT21"	: 	: c		
"GOV,MIO_NAC,AT22"	: 	: c		
"GOV,MIO_NAC,AT3"	: 	: c		
"GOV,MIO_NAC,AT31"	: 	37.998		
"GOV,MIO_NAC,AT32"	: 	26.449		
"GOV,MIO_NAC,AT33"	: 	: c		
"GOV,MIO_NAC,AT34"	: 	12.694		
"GOV,MIO_NAC,ATZ"	: 	: 		
"GOV,MIO_NAC,ATZZ"	: 	: 		
"GOV,MIO_NAC,BA"	: 	: 		
"GOV,MIO_NAC,BE"	1217.762 e	1114.163		
"GOV,MIO_NAC,BE1"	: 	159.563		
"GOV,MIO_NAC,BE10"	: 	159.563		
"GOV,MIO_NAC,BE2"	: 	918.327		
"GOV,MIO_NAC,BE21"	: 	: c		
"GOV,MIO_NAC,BE22"	: 	: c		
"GOV,MIO_NAC,BE23"	: 	: c		
"GOV,MIO_NAC,BE24"	: 	: c		
"GOV,MIO_NAC,BE25"	: 	: c		
"GOV,MIO_NAC,BE3"	: 	36.273		
"GOV,MIO_NAC,BE31"	: 	: c		
"GOV,MIO_NAC,BE32"	: 	: c		
"GOV,MIO_NAC,BE33"	: 	: c		
"GOV,MIO_NAC,BE34"	: 	: c		
"GOV,MIO_NAC,BE35"	: 	: c		
"GOV,MIO_NAC,BEZ"	: 	: 		
"GOV,MIO_NAC,BEZZ"	: 	: 		
"GOV,MIO_NAC,BG"	182.841	176.262		
"GOV,MIO_NAC,BG3"	25.133	23.449		
"GOV,MIO_NAC,BG31"	6.892	: c		
"GOV,MIO_NAC,BG32"	0.365	0.32		
"GOV,MIO_NAC,BG33"	13.697	12.697		
"GOV,MIO_NAC,BG34"	4.179	: c		
"GOV,MIO_NAC,BG4"	157.708	152.813		
"GOV,MIO_NAC,BG41"	148.32	144.893		
"GOV,MIO_NAC,BG42"	9.388	7.92		
"GOV,MIO_NAC,BGZ"	: 	: 		
"GOV,MIO_NAC,BGZZ"	: 	: 		
"GOV,MIO_NAC,CH"	: 	184.467		
"GOV,MIO_NAC,CH0"	: 	184.467		
"GOV,MIO_NAC,CN_X_HK"	298632.303	267994.02		
"GOV,MIO_NAC,CY"	11.144	11.013		
"GOV,MIO_NAC,CY0"	11.144	11.013		
"GOV,MIO_NAC,CY00"	11.144	11.013		
"GOV,MIO_NAC,CZ"	16800.322	15582.298		
"GOV,MIO_NAC,CZ0"	16800.322	15582.298		
"GOV,MIO_NAC,CZ01"	10552.449	9831.519		
"GOV,MIO_NAC,CZ02"	3170.248	2885.21		
"GOV,MIO_NAC,CZ03"	740.631	700.235		
"GOV,MIO_NAC,CZ04"	42.128	37.466		
"GOV,MIO_NAC,CZ05"	142.878	132.047		
"GOV,MIO_NAC,CZ06"	1951.846	1803.239		
"GOV,MIO_NAC,CZ07"	99.904	88.939		
"GOV,MIO_NAC,CZ08"	100.238	103.643		
"GOV,MIO_NAC,CZZ"	0	0		
"GOV,MIO_NAC,CZZZ"	0	0		
"GOV,MIO_NAC,DE"	14168.026 d	13484.009 d		
"GOV,MIO_NAC,DE1"	2046.795 d	2019.025 d		
"GOV,MIO_NAC,DE11"	464.836 d	457.81 d		
"GOV,MIO_NAC,DE12"	1099.419 d	1112.886 d		
"GOV,MIO_NAC,DE13"	334.607 d	307.684 d		
"GOV,MIO_NAC,DE14"	147.933 d	140.646 d		
"GOV,MIO_NAC,DE2"	2008.104 d	1889.526 d		
"GOV,MIO_NAC,DE21"	1539.851 d	1437.152 d		
"GOV,MIO_NAC,DE22"	7.657 d	6.17 d		
"GOV,MIO_NAC,DE23"	29.261 d	26.251 d		
"GOV,MIO_NAC,DE24"	57.365 d	53.476 d		
"GOV,MIO_NAC,DE25"	269.435 d	277.568 d		
"GOV,MIO_NAC,DE26"	48.091 d	44.987 d		
"GOV,MIO_NAC,DE27"	56.444 d	43.921 d		
"GOV,MIO_NAC,DE3"	1855.307 d	1660.761 d		
"GOV,MIO_NAC,DE30"	1855.307 d	1660.761 d		
"GOV,MIO_NAC,DE4"	512.178 d	523.947 d		
"GOV,MIO_NAC,DE40"	512.178 d	523.947 d		
"GOV,MIO_NAC,DE5"	371.929 d	364.015 d		
"GOV,MIO_NAC,DE50"	371.929 d	364.015 d		
"GOV,MIO_NAC,DE6"	449.308 d	442.335 d		
"GOV,MIO_NAC,DE60"	449.308 d	442.335 d		
"GOV,MIO_NAC,DE7"	850.573 d	783.273 d		
"GOV,MIO_NAC,DE71"	785.867 d	723.409 d		
"GOV,MIO_NAC,DE72"	34.161 d	31.906 d		
"GOV,MIO_NAC,DE73"	30.544 d	27.958 d		
"GOV,MIO_NAC,DE8"	285.439 d	278.657 d		
"GOV,MIO_NAC,DE80"	285.439 d	278.657 d		
"GOV,MIO_NAC,DE9"	1059.711 d	1056.618 d		
"GOV,MIO_NAC,DE91"	767.077 d	807.24 d		
"GOV,MIO_NAC,DE92"	205.857 d	164.817 d		
"GOV,MIO_NAC,DE93"	25.39 d	28.603 d		
"GOV,MIO_NAC,DE94"	61.387 d	55.958 d		
"GOV,MIO_NAC,DEA"	2257.251 d	2087.572 d		
"GOV,MIO_NAC,DEA1"	329.303 d	279.348 d		
"GOV,MIO_NAC,DEA2"	1605.643 d	1486.198 d		
"GOV,MIO_NAC,DEA3"	64.785 d	62.538 d		
"GOV,MIO_NAC,DEA4"	58.776 d	65.337 d		
"GOV,MIO_NAC,DEA5"	198.745 d	194.151 d		
"GOV,MIO_NAC,DEB"	273.922 d	262.3 d		
"GOV,MIO_NAC,DEB1"	20.696 d	20.123 d		
"GOV,MIO_NAC,DEB2"	4.981 d	4.251 d		
"GOV,MIO_NAC,DEB3"	248.246 d	237.926 d		
"GOV,MIO_NAC,DEC"	129.982 d	127.109 d		
"GOV,MIO_NAC,DEC0"	129.982 d	127.109 d		
"GOV,MIO_NAC,DED"	1004.643 d	961.373 d		
"GOV,MIO_NAC,DED2"	614.235 d	596.2 d		
"GOV,MIO_NAC,DED4"	109.97 d	102.546 d		
"GOV,MIO_NAC,DED5"	280.437 d	262.627 d		
"GOV,MIO_NAC,DEE"	325.189 d	312.903 d		
"GOV,MIO_NAC,DEE0"	325.189 d	312.903 d		
"GOV,MIO_NAC,DEF"	321.739 d	314.187 d		
"GOV,MIO_NAC,DEF0"	321.739 d	314.187 d		
"GOV,MIO_NAC,DEG"	323.229 d	300.433 d		
"GOV,MIO_NAC,DEG0"	323.229 d	300.433 d		
"GOV,MIO_NAC,DEZ"	92.726 d	99.974 d		
"GOV,MIO_NAC,DEZZ"	92.726 d	99.974 d		
"GOV,MIO_NAC,DK"	2046 p	1971 p		
"GOV,MIO_NAC,DK0"	: 	1971 p		
"GOV,MIO_NAC,DK01"	: 	1170 p		
"GOV,MIO_NAC,DK02"	: 	225 p		
"GOV,MIO_NAC,DK03"	: 	240 p		
"GOV,MIO_NAC,DK04"	: 	285 p		
"GOV,MIO_NAC,DK05"	: 	51 p		
"GOV,MIO_NAC,DKZ"	: 	: 		
"GOV,MIO_NAC,DKZZ"	: 	: 		
"GOV,MIO_NAC,EE"	41.8	35.8		
"GOV,MIO_NAC,EE0"	41.8	35.8		
"GOV,MIO_NAC,EE00"	41.8	35.8		
"GOV,MIO_NAC,EL"	488.09	451.14		
"GOV,MIO_NAC,EL3"	268.53	247.9		
"GOV,MIO_NAC,EL30"	268.53	247.9		
"GOV,MIO_NAC,EL4"	76.73	74.31		
"GOV,MIO_NAC,EL41"	6.74	5.84		
"GOV,MIO_NAC,EL42"	6.93	5.46		
"GOV,MIO_NAC,EL43"	63.06	63.01		
"GOV,MIO_NAC,EL5"	94.07	89.72		
"GOV,MIO_NAC,EL51"	7.71	4.85		
"GOV,MIO_NAC,EL52"	73.68	74.61		
"GOV,MIO_NAC,EL53"	5.71	5.11		
"GOV,MIO_NAC,EL54"	6.97	5.15		
"GOV,MIO_NAC,EL6"	48.76	39.21		
"GOV,MIO_NAC,EL61"	9.26	7.91		
"GOV,MIO_NAC,EL62"	2.31	1.78		
"GOV,MIO_NAC,EL63"	12.34	16.85		
"GOV,MIO_NAC,EL64"	6.87	3.49		
"GOV,MIO_NAC,EL65"	17.98	9.18		
"GOV,MIO_NAC,ELZ"	0	: 		
"GOV,MIO_NAC,ELZZ"	0	: 		
"GOV,MIO_NAC,ES"	2515	2495		
"GOV,MIO_NAC,ES1"	128	132		
"GOV,MIO_NAC,ES11"	85	85		
"GOV,MIO_NAC,ES12"	24	26		
"GOV,MIO_NAC,ES13"	19	21		
"GOV,MIO_NAC,ES2"	219	210		
"GOV,MIO_NAC,ES21"	96	99		
"GOV,MIO_NAC,ES22"	32	30		
"GOV,MIO_NAC,ES23"	17	16		
"GOV,MIO_NAC,ES24"	74	66		
"GOV,MIO_NAC,ES3"	888	886		
"GOV,MIO_NAC,ES30"	888	886		
"GOV,MIO_NAC,ES4"	108	100		
"GOV,MIO_NAC,ES41"	51	48		
"GOV,MIO_NAC,ES42"	30	28		
"GOV,MIO_NAC,ES43"	27	24		
"GOV,MIO_NAC,ES5"	779	781		
"GOV,MIO_NAC,ES51"	618	620		
"GOV,MIO_NAC,ES52"	128	126		
"GOV,MIO_NAC,ES53"	34	35		
"GOV,MIO_NAC,ES6"	316	309		
"GOV,MIO_NAC,ES61"	283	274		
"GOV,MIO_NAC,ES62"	33	35		
"GOV,MIO_NAC,ES63"	: c	: c		
"GOV,MIO_NAC,ES64"	: c	: c		
"GOV,MIO_NAC,ES7"	77	75		
"GOV,MIO_NAC,ES70"	77	75		
"GOV,MIO_NAC,ESZ"	: 	: 		
"GOV,MIO_NAC,ESZZ"	: 	: 		
"GOV,MIO_NAC,FI"	535	527.1		
"GOV,MIO_NAC,FI1"	535.1	527.1		
"GOV,MIO_NAC,FI19"	45.6	45.5		
"GOV,MIO_NAC,FI1B"	372.1	363.7		
"GOV,MIO_NAC,FI1C"	34	32.9		
"GOV,MIO_NAC,FI1D"	83.5	85.1		
"GOV,MIO_NAC,FI2"	0	0		
"GOV,MIO_NAC,FI20"	0	0		
"GOV,MIO_NAC,FR"	6456.89 p	6321.648 p		
"GOV,MIO_NAC,FR1"	: 	: 		
"GOV,MIO_NAC,FR10"	: 	: 		
"GOV,MIO_NAC,FR2"	: 	: 		
"GOV,MIO_NAC,FR21"	: 	: 		
"GOV,MIO_NAC,FR22"	: 	: 		
"GOV,MIO_NAC,FR23"	: 	: 		
"GOV,MIO_NAC,FR24"	: 	: 		
"GOV,MIO_NAC,FR25"	: 	: 		
"GOV,MIO_NAC,FR26"	: 	: 		
"GOV,MIO_NAC,FR3"	: 	: 		
"GOV,MIO_NAC,FR30"	: 	: 		
"GOV,MIO_NAC,FR4"	: 	: 		
"GOV,MIO_NAC,FR41"	: 	: 		
"GOV,MIO_NAC,FR42"	: 	: 		
"GOV,MIO_NAC,FR43"	: 	: 		
"GOV,MIO_NAC,FR5"	: 	: 		
"GOV,MIO_NAC,FR51"	: 	: 		
"GOV,MIO_NAC,FR52"	: 	: 		
"GOV,MIO_NAC,FR53"	: 	: 		
"GOV,MIO_NAC,FR6"	: 	: 		
"GOV,MIO_NAC,FR61"	: 	: 		
"GOV,MIO_NAC,FR62"	: 	: 		
"GOV,MIO_NAC,FR63"	: 	: 		
"GOV,MIO_NAC,FR7"	: 	: 		
"GOV,MIO_NAC,FR71"	: 	: 		
"GOV,MIO_NAC,FR72"	: 	: 		
"GOV,MIO_NAC,FR8"	: 	: 		
"GOV,MIO_NAC,FR81"	: 	: 		
"GOV,MIO_NAC,FR82"	: 	: 		
"GOV,MIO_NAC,FR83"	: 	: 		
"GOV,MIO_NAC,FRA"	: 	: 		
"GOV,MIO_NAC,FRZ"	: 	: 		
"GOV,MIO_NAC,FRZZ"	: 	: 		
"GOV,MIO_NAC,HR"	741.985 d	705.481 d		
"GOV,MIO_NAC,HR0"	741.985 d	705.481 d		
"GOV,MIO_NAC,HR02"	: 	: 		
"GOV,MIO_NAC,HR03"	77.711 d	77.816 d		
"GOV,MIO_NAC,HR04"	664.274 d	627.665 d		
"GOV,MIO_NAC,HRZ"	: 	: 		
"GOV,MIO_NAC,HRZZ"	: 	: 		
"GOV,MIO_NAC,HU"	71131.5 bd	64956 d		
"GOV,MIO_NAC,HU1"	49194.9 b	47129.1		
"GOV,MIO_NAC,HU10"	: 	: 		
