unit,isced11,sex,geo\time	2019 	2018 	2017 	2016 	2015 	2014 	2013 
NR,ED5,F,RS12	: 	: z	: 	: 	: 	: 	: 
NR,ED5,F,RS2	: 	: z	: 	: 	: 	: 	: 
NR,ED5,F,RS21	: 	: z	: 	: 	: 	: 	: 
NR,ED5,F,RS22	: 	: z	: 	: 	: 	: 	: 
NR,ED5,F,RSZ	: 	: z	: 	: 	: 	: 	: 
NR,ED5,F,RSZZ	: 	: z	: 	: 	: 	: 	: 
NR,ED5,F,SE	: 	12574 	11937 	11905 	12502 	12686 	12925 
NR,ED5,F,SE1	: 	4974 	4323 	3992 	4123 	4238 	4286 
NR,ED5,F,SE11	: 	3499 	2821 	2532 	2648 	2617 	2706 
NR,ED5,F,SE12	: 	1475 	1502 	1460 	1475 	1621 	1580 
NR,ED5,F,SE2	: 	5650 	5752 	5810 	6049 	6103 	6332 
NR,ED5,F,SE21	: 	701 	675 	880 	1052 	1103 	1259 
NR,ED5,F,SE22	: 	1790 	1855 	1770 	1732 	1765 	1915 
NR,ED5,F,SE23	: 	3159 	3222 	3160 	3265 	3235 	3158 
NR,ED5,F,SE3	: 	1950 	1862 	2103 	2330 	2345 	2307 
NR,ED5,F,SE31	: 	944 	780 	931 	1081 	1109 	1093 
NR,ED5,F,SE32	: 	550 	660 	681 	660 	616 	596 
NR,ED5,F,SE33	: 	456 	422 	491 	589 	620 	618 
NR,ED5,F,SEZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5,F,SEZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5,F,SI	: 	4134 	4465 	4606 	4920 	5945 	5801 
NR,ED5,F,SI0	: 	4134 	4465 	4606 	4920 	5945 	5801 
NR,ED5,F,SI01	: 	: 	: 	: 	: 	: 	3376 
NR,ED5,F,SI02	: 	: 	: 	: 	: 	: 	2425 
NR,ED5,F,SI03	: 	2126 	2381 	2583 	2864 	3451 	3376 
NR,ED5,F,SI04	: 	2008 	2084 	2023 	2056 	2494 	2425 
NR,ED5,F,SIZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5,F,SIZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5,F,SK	: 	1727 	1787 	1767 	1810 	1930 	1935 
NR,ED5,F,SK0	: 	1727 	1787 	1767 	1810 	1930 	1935 
NR,ED5,F,SK01	: 	370 	397 	431 	477 	471 	542 
NR,ED5,F,SK02	: 	493 	497 	492 	481 	573 	526 
NR,ED5,F,SK03	: 	277 	324 	333 	347 	350 	359 
NR,ED5,F,SK04	: 	587 	569 	511 	505 	536 	508 
NR,ED5,F,SKZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5,F,SKZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5,F,TR	: 	: 	: 	1087063 	: 	820922 	699902 
NR,ED5,F,TR1	: 	: 	: 	82858 	: 	38047 	31745 
NR,ED5,F,TR10	: 	: 	: 	82858 	: 	38047 	31745 
NR,ED5,F,TR2	: 	: 	: 	29240 	: 	26775 	26040 
NR,ED5,F,TR21	: 	: 	: 	17254 	: 	15785 	15636 
NR,ED5,F,TR22	: 	: 	: 	11986 	: 	10990 	10404 
NR,ED5,F,TR3	: 	: 	: 	58627 	: 	48927 	46829 
NR,ED5,F,TR31	: 	: 	: 	12834 	: 	9639 	10515 
NR,ED5,F,TR32	: 	: 	: 	21602 	: 	16885 	15634 
NR,ED5,F,TR33	: 	: 	: 	24191 	: 	22403 	20680 
NR,ED5,F,TR4	: 	: 	: 	642427 	: 	538988 	439806 
NR,ED5,F,TR41	: 	: 	: 	612538 	: 	512227 	414562 
NR,ED5,F,TR42	: 	: 	: 	29889 	: 	26761 	25244 
NR,ED5,F,TR5	: 	: 	: 	24784 	: 	21251 	20581 
NR,ED5,F,TR51	: 	: 	: 	10905 	: 	9212 	9375 
NR,ED5,F,TR52	: 	: 	: 	13879 	: 	12039 	11206 
NR,ED5,F,TR6	: 	: 	: 	50540 	: 	40568 	37847 
NR,ED5,F,TR61	: 	: 	: 	25181 	: 	19715 	18726 
NR,ED5,F,TR62	: 	: 	: 	13786 	: 	11091 	10255 
NR,ED5,F,TR63	: 	: 	: 	11573 	: 	9762 	8866 
NR,ED5,F,TR7	: 	: 	: 	27048 	: 	22767 	20940 
NR,ED5,F,TR71	: 	: 	: 	15221 	: 	12302 	11013 
NR,ED5,F,TR72	: 	: 	: 	11827 	: 	10465 	9927 
NR,ED5,F,TR8	: 	: 	: 	32897 	: 	24511 	20552 
NR,ED5,F,TR81	: 	: 	: 	11090 	: 	7979 	6014 
NR,ED5,F,TR82	: 	: 	: 	6137 	: 	4505 	3677 
NR,ED5,F,TR83	: 	: 	: 	15670 	: 	12027 	10861 
NR,ED5,F,TR9	: 	: 	: 	20091 	: 	16927 	15791 
NR,ED5,F,TR90	: 	: 	: 	20091 	: 	16927 	15791 
NR,ED5,F,TRA	: 	: 	: 	79281 	: 	10629 	13149 
NR,ED5,F,TRA1	: 	: 	: 	73822 	: 	6433 	9655 
NR,ED5,F,TRA2	: 	: 	: 	5459 	: 	4196 	3494 
NR,ED5,F,TRB	: 	: 	: 	15460 	: 	12514 	11083 
NR,ED5,F,TRB1	: 	: 	: 	8752 	: 	6918 	6099 
NR,ED5,F,TRB2	: 	: 	: 	6708 	: 	5596 	4984 
NR,ED5,F,TRC	: 	: 	: 	23810 	: 	19018 	15539 
NR,ED5,F,TRC1	: 	: 	: 	11389 	: 	9993 	7841 
NR,ED5,F,TRC2	: 	: 	: 	6579 	: 	4886 	4351 
NR,ED5,F,TRC3	: 	: 	: 	5842 	: 	4139 	3347 
NR,ED5,F,TRZ	: 	: 	: 	: z	: 	: z	: z
NR,ED5,F,TRZZ	: 	: 	: 	: z	: 	: z	: z
NR,ED5,F,UK	: 	176162 d	173777 d	176881 	165985 	174319 	202316 
NR,ED5,F,UKC	: 	8293 d	8093 d	7990 	7476 	7602 	9040 
NR,ED5,F,UKD	: 	14418 d	14372 d	13860 	12746 	13838 	16717 
NR,ED5,F,UKE	: 	9877 d	9588 d	10362 	9405 	9343 	11799 
NR,ED5,F,UKF	: 	8567 d	7759 d	7553 	7671 	8191 	9767 
NR,ED5,F,UKG	: 	16700 d	16967 d	16724 	15537 	15781 	18983 
NR,ED5,F,UKH	: 	10277 d	9506 d	9079 	8647 	8848 	10339 
NR,ED5,F,UKI	: 	17639 d	17054 d	18487 	18723 	20663 	24391 
NR,ED5,F,UKJ	: 	24469 d	24036 d	24916 	25943 	29452 	38737 
NR,ED5,F,UKK	: 	9101 d	8745 d	8825 	8752 	9536 	10500 
NR,ED5,F,UKL	: 	12351 d	12712 d	13064 	13171 	13261 	14623 
NR,ED5,F,UKM	: 	38720 d	38838 d	39015 	31138 	30890 	31139 
NR,ED5,F,UKN	: 	5442 d	5870 d	6688 	6775 	6915 	4374 
NR,ED5,F,UKZ	: 	308 d	236 d	319 	0 	0 	1907 
NR,ED5,M,AT	: 	35029 	35417 	36124 	36028 	35918 	35561 
NR,ED5,M,AT1	: 	14905 	14996 	15115 	14894 	14789 	14477 
NR,ED5,M,AT11	: 	1227 	1252 	1204 	1187 	1246 	1274 
NR,ED5,M,AT12	: 	6030 	6121 	6259 	6196 	6296 	6138 
NR,ED5,M,AT13	: 	7649 	7624 	7651 	7512 	7248 	7065 
NR,ED5,M,AT2	: 	7409 	7560 	7767 	7920 	8044 	8149 
NR,ED5,M,AT21	: 	2565 	2580 	2734 	2783 	2734 	2869 
NR,ED5,M,AT22	: 	4844 	4980 	5033 	5138 	5310 	5280 
NR,ED5,M,AT3	: 	12715 	12860 	13242 	13213 	13085 	12935 
NR,ED5,M,AT31	: 	5952 	6064 	6234 	6181 	6278 	6359 
NR,ED5,M,AT32	: 	2677 	2704 	2782 	2843 	2827 	2927 
NR,ED5,M,AT33	: 	2816 	2760 	2838 	2861 	2725 	2515 
NR,ED5,M,AT34	: 	1270 	1332 	1388 	1328 	1255 	1134 
NR,ED5,M,ATZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,ATZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,BE	: 	8870 	8803 d	8956 d	8989 	9100 	9167 
NR,ED5,M,BE1	: 	462 	473 d	446 d	416 	447 	465 
NR,ED5,M,BE10	: 	462 	473 d	446 d	416 	447 	465 
NR,ED5,M,BE2	: 	8408 	8330 d	8510 d	8573 	8653 	8702 
NR,ED5,M,BE21	: 	2888 	2841 d	2882 d	2995 	2753 	2881 
NR,ED5,M,BE22	: 	1230 	1150 d	1145 d	1189 	1156 	1082 
NR,ED5,M,BE23	: 	1644 	1787 d	1989 d	2068 	2302 	2174 
NR,ED5,M,BE24	: 	871 	964 d	1026 d	1035 	1144 	1114 
NR,ED5,M,BE25	: 	1775 	1588 d	1468 d	1286 	1298 	1451 
NR,ED5,M,BE3	: 	0 	0 d	0 d	0 	0 	0 
NR,ED5,M,BE31	: 	0 	0 d	0 d	0 	0 	0 
NR,ED5,M,BE32	: 	0 	0 d	0 d	0 	0 	0 
NR,ED5,M,BE33	: 	0 	0 d	0 d	0 	0 	0 
NR,ED5,M,BE34	: 	0 	0 d	0 d	0 	0 	0 
NR,ED5,M,BE35	: 	0 	0 d	0 d	0 	0 	0 
NR,ED5,M,BEZ	: 	0 	0 d	0 d	0 	0 	0 
NR,ED5,M,BEZZ	: 	0 	0 d	0 d	0 	0 	0 
NR,ED5,M,BG	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,BG3	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,BG31	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,BG32	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,BG33	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,BG34	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,BG4	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,BG41	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,BG42	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,BGZ	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,BGZZ	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,CH	: 	1577 	1455 	1652 	4155 	3876 	4514 
NR,ED5,M,CH0	: 	1577 	1455 	1652 	4155 	3876 	4514 
NR,ED5,M,CH01	: 	69 	78 	83 	1879 	1591 	1896 
NR,ED5,M,CH02	: 	96 	97 	113 	561 	628 	666 
NR,ED5,M,CH03	: 	137 	88 	71 	109 	85 	133 
NR,ED5,M,CH04	: 	774 	657 	845 	919 	923 	1076 
NR,ED5,M,CH05	: 	71 	146 	157 	127 	99 	169 
NR,ED5,M,CH06	: 	413 	369 	365 	527 	533 	564 
NR,ED5,M,CH07	: 	17 	20 	18 	33 	17 	10 
NR,ED5,M,CHZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,CHZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,CY	: 	3112 	3073 	2206 	1534 	1284 	1361 
NR,ED5,M,CY0	: 	3112 	3073 	2206 	1534 	1284 	1361 
NR,ED5,M,CY00	: 	3112 	3073 	2206 	1534 	1284 	1361 
NR,ED5,M,CZ	: 	351 	381 	365 	417 	393 	187718 
NR,ED5,M,CZ0	: 	351 	381 	365 	417 	393 	364 
NR,ED5,M,CZ01	: 	156 	162 	170 	192 	170 	154 
NR,ED5,M,CZ02	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,CZ03	: 	33 	43 	39 	33 	37 	46 
NR,ED5,M,CZ04	: 	27 	29 	21 	23 	30 	22 
NR,ED5,M,CZ05	: 	29 	30 	26 	36 	28 	23 
NR,ED5,M,CZ06	: 	41 	49 	41 	48 	44 	43 
NR,ED5,M,CZ07	: 	27 	24 	27 	40 	39 	32 
NR,ED5,M,CZ08	: 	38 	44 	41 	45 	45 	44 
NR,ED5,M,CZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,CZZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,DE	: 	123 	111 	142 	101 	114 	99 
NR,ED5,M,DE1	: 	6 	2 	3 	2 	3 	1 
NR,ED5,M,DE2	: 	67 	59 	96 	53 	62 	66 
NR,ED5,M,DE3	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,DE4	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,DE5	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,DE6	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,DE7	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,DE8	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,DE9	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,DEA	: 	46 	47 	42 	40 	44 	30 
NR,ED5,M,DEB	: 	1 	2 	0 	1 	3 	0 
NR,ED5,M,DEC	: 	3 	1 	1 	5 	2 	2 
NR,ED5,M,DED	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,DEE	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,DEF	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,DEG	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,DEZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,DK	: 	19114 	18908 	18354 	17737 	16646 	16233 
NR,ED5,M,DK0	: 	19114 	18908 	18354 	17737 	16646 	16233 
NR,ED5,M,DK01	: 	6947 	6320 	6164 	5768 	5284 	5305 
NR,ED5,M,DK02	: 	1641 	1698 	1661 	1640 	1700 	1668 
NR,ED5,M,DK03	: 	4292 	4336 	3939 	3894 	3724 	3553 
NR,ED5,M,DK04	: 	4364 	4573 	4608 	4484 	4192 	4147 
NR,ED5,M,DK05	: 	1870 	1981 	1982 	1951 	1746 	1560 
NR,ED5,M,DKZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,DKZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,EE	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,EE0	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,EE00	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,EL	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,EL3	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,EL30	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,EL4	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,EL41	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,EL42	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,EL43	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,EL5	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,EL51	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,EL52	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,EL53	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,EL54	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,EL6	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,EL61	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,EL62	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,EL63	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,EL64	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,EL65	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,ELZ	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,ELZZ	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,ES	: 	216462 	205238 	191549 	192952 	188471 	: 
NR,ED5,M,ES1	: 	21849 	21324 	20430 	20923 	20299 	18291 
NR,ED5,M,ES11	: 	13557 	13340 	12971 	13291 	12799 	11798 
NR,ED5,M,ES12	: 	5036 	4802 	4538 	4629 	4585 	4123 
NR,ED5,M,ES13	: 	3256 	3182 	2921 	3003 	2915 	2370 
NR,ED5,M,ES2	: 	25279 	23942 	21751 	22053 	21757 	20231 
NR,ED5,M,ES21	: 	14493 	13694 	12436 	12962 	12504 	11659 
NR,ED5,M,ES22	: 	2905 	2650 	2458 	2395 	2408 	2180 
NR,ED5,M,ES23	: 	1391 	1366 	1244 	1214 	1253 	1099 
NR,ED5,M,ES24	: 	6490 	6232 	5613 	5482 	5592 	5293 
NR,ED5,M,ES3	: 	27422 	24275 	21285 	21536 	21781 	19982 
NR,ED5,M,ES30	: 	27422 	24275 	21285 	21536 	21781 	19982 
NR,ED5,M,ES4	: 	24063 	23520 	22273 	23138 	23154 	21334 
NR,ED5,M,ES41	: 	11072 	10765 	9933 	10207 	10727 	9958 
NR,ED5,M,ES42	: 	8409 	8265 	8141 	8641 	8325 	7732 
NR,ED5,M,ES43	: 	4582 	4490 	4199 	4290 	4102 	3644 
NR,ED5,M,ES5	: 	65978 	62973 	59152 	59045 	57238 	53889 
NR,ED5,M,ES51	: 	39898 	37531 	34963 	34764 	33117 	31371 
NR,ED5,M,ES52	: 	23188 	22905 	21794 	21964 	21928 	20532 
NR,ED5,M,ES53	: 	2892 	2537 	2395 	2317 	2193 	1986 
NR,ED5,M,ES6	: 	41857 	39327 	36988 	36450 	35652 	34151 
NR,ED5,M,ES61	: 	34813 	32627 	30868 	30351 	29847 	28820 
NR,ED5,M,ES62	: 	6314 	5941 	5420 	5435 	5141 	4708 
NR,ED5,M,ES63	: 	330 	388 	360 	373 	369 	326 
NR,ED5,M,ES64	: 	400 	371 	340 	291 	295 	297 
NR,ED5,M,ES7	: 	10014 	9877 	9670 	9807 	8590 	6611 
NR,ED5,M,ES70	: 	10014 	9877 	9670 	9807 	8590 	6611 
NR,ED5,M,ESZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,ESZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,EU27_2020	: 	618050 	: 	562931 d	526289 d	558277 d	: 
NR,ED5,M,EU28	: 	740817 	: 	681148 d	632791 d	669301 d	: 
NR,ED5,M,FI	: 	: z	: z	: z	: z	16 	92586 
NR,ED5,M,FI1	: 	: z	: z	: z	: z	16 	79 
NR,ED5,M,FI19	: 	: z	: z	: z	: z	16 	79 
NR,ED5,M,FI1B	: 	: z	: z	: z	: z	0 	0 
NR,ED5,M,FI1C	: 	: z	: z	: z	: z	0 	0 
NR,ED5,M,FI1D	: 	: z	: z	: z	: z	0 	0 
NR,ED5,M,FI2	: 	: z	: z	: z	: z	0 	0 
NR,ED5,M,FI20	: 	: z	: z	: z	: z	0 	0 
NR,ED5,M,FIZ	: 	: z	: z	: z	: z	0 	0 
NR,ED5,M,FIZZ	: 	: z	: z	: z	: z	0 	0 
NR,ED5,M,FR	: 	264234 	256720 	253532 	250667 	253911 d	251559 
NR,ED5,M,FR1	: 	47049 	43764 	43747 	43213 	43917 	43482 
NR,ED5,M,FR10	: 	47049 	43764 	43747 	43213 	43917 	43482 
NR,ED5,M,FRB	: 	9348 	9104 	9061 	8854 	8820 	8660 
NR,ED5,M,FRB0	: 	9348 	9104 	9061 	8854 	8820 	8660 
NR,ED5,M,FRC	: 	11660 	11043 	11013 	10845 	11396 	11482 
NR,ED5,M,FRC1	: 	6115 	5951 	5860 	5683 	5976 	5961 
NR,ED5,M,FRC2	: 	5545 	5092 	5153 	5162 	5420 	5521 
NR,ED5,M,FRD	: 	12580 	12460 	12149 	12059 	12358 	12320 
NR,ED5,M,FRD1	: 	5640 	5556 	5414 	5382 	5534 	5534 
NR,ED5,M,FRD2	: 	6940 	6904 	6735 	6677 	6824 	6786 
NR,ED5,M,FRE	: 	26725 	25766 	25287 	24920 	25598 	25368 
NR,ED5,M,FRE1	: 	18935 	18685 	18336 	17997 	18578 	18646 
NR,ED5,M,FRE2	: 	7790 	7081 	6951 	6923 	7020 	6722 
NR,ED5,M,FRF	: 	23683 	24083 	23856 	23550 	23545 	23369 
NR,ED5,M,FRF1	: 	7798 	7938 	7793 	7729 	7706 	7659 
NR,ED5,M,FRF2	: 	5544 	5644 	5665 	5485 	5554 	5399 
NR,ED5,M,FRF3	: 	10341 	10501 	10398 	10336 	10285 	10311 
NR,ED5,M,FRG	: 	16882 	15818 	15543 	15215 	15692 	15693 
NR,ED5,M,FRG0	: 	16882 	15818 	15543 	15215 	15692 	15693 
NR,ED5,M,FRH	: 	14557 	14312 	14004 	13833 	13855 	13935 
NR,ED5,M,FRH0	: 	14557 	14312 	14004 	13833 	13855 	13935 
NR,ED5,M,FRI	: 	22322 	21576 	21531 	21586 	21899 	21533 
NR,ED5,M,FRI1	: 	12200 	11575 	11523 	11648 	11784 	11564 
NR,ED5,M,FRI2	: 	3468 	3453 	3482 	3377 	3403 	3392 
NR,ED5,M,FRI3	: 	6654 	6548 	6526 	6561 	6712 	6577 
NR,ED5,M,FRJ	: 	23746 	23581 	23096 	22900 	23270 	23108 
NR,ED5,M,FRJ1	: 	10763 	10597 	10423 	10306 	10478 	10441 
NR,ED5,M,FRJ2	: 	12983 	12984 	12673 	12594 	12792 	12667 
NR,ED5,M,FRK	: 	32902 	32462 	32022 	31660 	31730 	31353 
NR,ED5,M,FRK1	: 	5410 	5274 	5238 	5100 	5211 	5202 
NR,ED5,M,FRK2	: 	27492 	27188 	26784 	26560 	26519 	26151 
NR,ED5,M,FRL	: 	15860 	16027 	15756 	15623 	15651 	15417 
NR,ED5,M,FRL0	: 	15860 	16027 	15756 	15623 	15651 	15417 
NR,ED5,M,FRM	: 	735 	704 	673 	703 	670 	629 
NR,ED5,M,FRM0	: 	735 	704 	673 	703 	670 	629 
NR,ED5,M,FRY	: 	6185 	6020 	5794 	5706 	5510 d	: 
NR,ED5,M,FRY1	: 	1344 	1260 	1272 	1240 	1185 	1102 
NR,ED5,M,FRY2	: 	1463 	1489 	1448 	1449 	1396 	1231 
NR,ED5,M,FRY3	: 	531 	522 	454 	435 	447 	457 
NR,ED5,M,FRY4	: 	2656 	2610 	2513 	2493 	2482 	2420 
NR,ED5,M,FRY5	: 	191 	139 	107 	89 	: 	: 
NR,ED5,M,FRZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,FRZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,HR	: 	40 	44 	16 	28 	: 	: d
NR,ED5,M,HR0	: 	40 	44 	16 	28 	: 	: d
NR,ED5,M,HR03	: 	35 	38 	12 	28 	: 	: d
NR,ED5,M,HR04	: 	5 	6 	4 	0 	: 	: d
NR,ED5,M,HRZ	: 	0 	0 	0 	0 	: 	: d
NR,ED5,M,HRZZ	: 	0 	0 	0 	0 	: 	: d
NR,ED5,M,HU	4626 	4696 	4891 	4497 	4332 	7132 	13542 
NR,ED5,M,HU1	1799 	1769 	1678 	1480 	1620 	2909 	5758 
NR,ED5,M,HU11	1654 	1582 	1496 	1360 	1529 	2734 	5354 
NR,ED5,M,HU12	145 	187 	182 	120 	91 	175 	404 
NR,ED5,M,HU2	1123 	1093 	1306 	1227 	1142 	2034 	3603 
NR,ED5,M,HU21	493 	457 	569 	509 	457 	722 	1236 
NR,ED5,M,HU22	317 	320 	394 	347 	273 	618 	1166 
NR,ED5,M,HU23	313 	316 	343 	371 	412 	694 	1201 
NR,ED5,M,HU3	1704 	1834 	1907 	1790 	1570 	2189 	4181 
NR,ED5,M,HU31	483 	478 	414 	361 	331 	565 	1370 
NR,ED5,M,HU32	479 	566 	637 	672 	576 	866 	1553 
NR,ED5,M,HU33	742 	790 	856 	757 	663 	758 	1258 
NR,ED5,M,HUZ	0 	0 	0 	0 	0 	0 	0 
NR,ED5,M,HUZZ	0 	0 	0 	0 	0 	0 	0 
NR,ED5,M,IE	: 	9769 d	9202 	7829 	7582 	8469 	24356 
NR,ED5,M,IE0	: 	9769 d	9202 	7829 	7582 	8469 	24356 
NR,ED5,M,IE04	: 	1504 d	: 	: 	: 	: 	: 
NR,ED5,M,IE05	: 	3297 d	: 	: 	: 	: 	: 
NR,ED5,M,IE06	: 	4968 d	: 	: 	: 	: 	: 
NR,ED5,M,IEZ	: 	: d	0 	0 	0 	0 	0 
NR,ED5,M,IEZZ	: 	: d	0 	0 	0 	0 	0 
NR,ED5,M,IS	: 	318 	: 	: 	: 	272 	: 
NR,ED5,M,IS0	: 	318 	: 	: 	: 	272 	: 
NR,ED5,M,IS00	: 	318 	: 	: 	: 	272 	: 
NR,ED5,M,IT	: 	9726 	8032 	6140 	4911 	3985 	1896 
NR,ED5,M,ITC	: 	3334 	2850 	2144 	1578 	1203 	620 
NR,ED5,M,ITC1	: 	761 	611 	408 	312 	280 	114 
NR,ED5,M,ITC2	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,ITC3	: 	709 	618 	608 	503 	488 	259 
NR,ED5,M,ITC4	: 	1864 	1621 	1128 	763 	435 	247 
NR,ED5,M,ITF	: 	1533 	1165 	790 	668 	602 	251 
NR,ED5,M,ITF1	: 	216 	191 	146 	138 	117 	62 
NR,ED5,M,ITF2	: 	44 	34 	16 	8 	11 	10 
NR,ED5,M,ITF3	: 	232 	220 	177 	142 	119 	41 
NR,ED5,M,ITF4	: 	759 	434 	231 	215 	235 	138 
NR,ED5,M,ITF5	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,ITF6	: 	282 	286 	220 	165 	120 	0 
NR,ED5,M,ITG	: 	680 	422 	339 	250 	210 	99 
NR,ED5,M,ITG1	: 	498 	327 	262 	185 	170 	78 
NR,ED5,M,ITG2	: 	182 	95 	77 	65 	40 	21 
NR,ED5,M,ITH	: 	2621 	2169 	1752 	1481 	1159 	509 
NR,ED5,M,ITH1	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,ITH2	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,ITH3	: 	1264 	978 	726 	605 	411 	199 
NR,ED5,M,ITH4	: 	550 	468 	377 	296 	232 	112 
NR,ED5,M,ITH5	: 	807 	723 	649 	580 	516 	198 
NR,ED5,M,ITI	: 	1558 	1426 	1115 	934 	811 	417 
NR,ED5,M,ITI1	: 	550 	462 	223 	160 	129 	50 
NR,ED5,M,ITI2	: 	284 	244 	195 	137 	88 	39 
NR,ED5,M,ITI3	: 	246 	232 	240 	219 	235 	105 
NR,ED5,M,ITI4	: 	478 	488 	457 	418 	359 	223 
NR,ED5,M,ITZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,ITZZ	: 	0 	0 	0 	0 	0 	0 
NR,ED5,M,LI	: 	0 	: z	: z	: z	: z	: 
NR,ED5,M,LI0	: 	0 	: z	: z	: z	: z	: 
NR,ED5,M,LI00	: 	0 	: z	: z	: z	: z	: 
NR,ED5,M,LT	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,LT0	: 	: z	: z	: z	: z	: z	: z
NR,ED5,M,LT00	: 	: 	: z	: z	: z	: z	: z
NR,ED5,M,LT01	: 	: z	: 	: 	: 	: 	: 
NR,ED5,M,LT02	: 	: z	: 	: 	: 	: 	: 
NR,ED5,M,LTZ	: 	: z	: 	: 	: 	: 	: 
NR,ED5,M,LTZZ	: 	: z	: 	: 	: 	: 	: 
NR,ED5,M,LU	: 	331 	335 	287 	268 	220 	128 
NR,ED5,M,LU0	: 	331 	335 	287 	268 	220 	128 
NR,ED5,M,LU00	: 	331 	335 	287 	268 	220 	128 
NR,ED5,M,LV	: 	5993 	6126 	6135 	6417 	7021 	7005 
NR,ED5,M,LV0	: 	5993 	6126 	6135 	6417 	7021 	7005 
NR,ED5,M,LV00	: 	5993 	6126 	6135 	6417 	7021 	7005 
NR,ED5,M,ME	: 	: z	: 	: 	: 	: 	: 
NR,ED5,M,ME0	: 	: z	: 	: 	: 	: 	: 
NR,ED5,M,ME00	: 	: z	: 	: 	: 	: 	: 
NR,ED5,M,MK	: 	: z	: 	: z	: z	: z	: z
NR,ED5,M,MK0	: 	: z	: 	: z	: z	: z	: z
NR,ED5,M,MK00	: 	: z	: 	: z	: z	: z	: z
